blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters,is_non_residential,name_formatted,address_formatted
20,LUXUS HILL HEIGHTS,804079,LUXUS HILLS,1.38159406280054,103.8756548577,new_building,,,,,False,20 Luxus Hill Heights,"20 Luxus Hill Heights, Singapore 804079"
21,LUXUS HILL HEIGHTS,804080,LUXUS HILLS,1.38129002129495,103.875332243911,new_building,,,,,False,21 Luxus Hill Heights,"21 Luxus Hill Heights, Singapore 804080"
22,LUXUS HILL HEIGHTS,804081,LUXUS HILLS,1.38160811908802,103.875602783224,new_building,,,,,False,22 Luxus Hill Heights,"22 Luxus Hill Heights, Singapore 804081"
23,LUXUS HILL HEIGHTS,804082,LUXUS HILLS,1.38130501209417,103.875280427837,new_building,,,,,False,23 Luxus Hill Heights,"23 Luxus Hill Heights, Singapore 804082"
24,LUXUS HILL HEIGHTS,804083,LUXUS HILLS,1.3816240789027,103.875551216567,new_building,,,,,False,24 Luxus Hill Heights,"24 Luxus Hill Heights, Singapore 804083"
25,LUXUS HILL HEIGHTS,804084,LUXUS HILLS,1.38132000316599,103.875228612033,new_building,,,,,False,25 Luxus Hill Heights,"25 Luxus Hill Heights, Singapore 804084"
26,LUXUS HILL HEIGHTS,804085,LUXUS HILLS,1.38163813491421,103.875499142361,new_building,,,,,False,26 Luxus Hill Heights,"26 Luxus Hill Heights, Singapore 804085"
27,LUXUS HILL HEIGHTS,804086,LUXUS HILLS,1.38133499368925,103.875176795686,new_building,,,,,False,27 Luxus Hill Heights,"27 Luxus Hill Heights, Singapore 804086"
28,LUXUS HILL HEIGHTS,804087,LUXUS HILLS,1.38165403012607,103.875447558024,new_building,,,,,False,28 Luxus Hill Heights,"28 Luxus Hill Heights, Singapore 804087"
29,LUXUS HILL HEIGHTS,804088,LUXUS HILLS,1.38134998475886,103.875124979609,new_building,,,,,False,29 Luxus Hill Heights,"29 Luxus Hill Heights, Singapore 804088"
30,LUXUS HILL HEIGHTS,804089,LUXUS HILLS,1.38166808613529,103.875395483816,new_building,,,,,False,30 Luxus Hill Heights,"30 Luxus Hill Heights, Singapore 804089"
31,LUXUS HILL HEIGHTS,804090,LUXUS HILLS,1.38136497527986,103.875073163532,new_building,,,,,False,31 Luxus Hill Heights,"31 Luxus Hill Heights, Singapore 804090"
32,LUXUS HILL HEIGHTS,804091,LUXUS HILLS,1.38168398243985,103.875343900293,new_building,,,,,False,32 Luxus Hill Heights,"32 Luxus Hill Heights, Singapore 804091"
33,LUXUS HILL HEIGHTS,804092,LUXUS HILLS,1.3814010363947,103.875020350469,new_building,,,,,False,33 Luxus Hill Heights,"33 Luxus Hill Heights, Singapore 804092"
34,LUXUS HILL HEIGHTS,804093,LUXUS HILLS,1.38169803817312,103.875291825813,new_building,,,,,False,34 Luxus Hill Heights,"34 Luxus Hill Heights, Singapore 804093"
35,LUXUS HILL HEIGHTS,804094,LUXUS HILLS,1.3814206321822,103.874953619883,new_building,,,,,False,35 Luxus Hill Heights,"35 Luxus Hill Heights, Singapore 804094"
36,LUXUS HILL HEIGHTS,804095,LUXUS HILLS,1.3817140012659,103.875240259968,new_building,,,,,False,36 Luxus Hill Heights,"36 Luxus Hill Heights, Singapore 804095"
37,LUXUS HILL HEIGHTS,804096,LUXUS HILLS,1.38145061309757,103.87479439303,new_building,,,,,False,37 Luxus Hill Heights,"37 Luxus Hill Heights, Singapore 804096"
38,LUXUS HILL HEIGHTS,804097,LUXUS HILLS,1.38172805754437,103.875188185758,new_building,,,,,False,38 Luxus Hill Heights,"38 Luxus Hill Heights, Singapore 804097"
39,LUXUS HILL HEIGHTS,804098,LUXUS HILLS,1.38145804310184,103.874727616808,new_building,,,,,False,39 Luxus Hill Heights,"39 Luxus Hill Heights, Singapore 804098"
40,LUXUS HILL HEIGHTS,804099,LUXUS HILLS,1.38175805884489,103.875084540533,new_building,,,,,False,40 Luxus Hill Heights,"40 Luxus Hill Heights, Singapore 804099"
41,LUXUS HILL HEIGHTS,804100,LUXUS HILLS,1.38146406605691,103.874664328167,new_building,,,,,False,41 Luxus Hill Heights,"41 Luxus Hill Heights, Singapore 804100"
42,LUXUS HILL HEIGHTS,804101,LUXUS HILLS,1.38174400229491,103.875136614744,new_building,,,,,False,42 Luxus Hill Heights,"42 Luxus Hill Heights, Singapore 804101"
43,LUXUS HILL HEIGHTS,804102,LUXUS HILLS,1.3814702584546,103.874600826567,new_building,,,,,False,43 Luxus Hill Heights,"43 Luxus Hill Heights, Singapore 804102"
44,LUXUS HILL HEIGHTS,804103,LUXUS HILLS,1.38177303321526,103.875032711119,new_building,,,,,False,44 Luxus Hill Heights,"44 Luxus Hill Heights, Singapore 804103"
45,LUXUS HILL HEIGHTS,804104,LUXUS HILLS,1.38147645085056,103.874537325239,new_building,,,,,False,45 Luxus Hill Heights,"45 Luxus Hill Heights, Singapore 804104"
46,LUXUS HILL HEIGHTS,804105,LUXUS HILLS,1.38178776013989,103.874980325773,new_building,,,,,False,46 Luxus Hill Heights,"46 Luxus Hill Heights, Singapore 804105"
47,LUXUS HILL HEIGHTS,804106,LUXUS HILLS,1.3814826429711,103.874473823911,new_building,,,,,False,47 Luxus Hill Heights,"47 Luxus Hill Heights, Singapore 804106"
48,LUXUS HILL HEIGHTS,804107,LUXUS HILLS,1.38180163356236,103.874881440735,new_building,,,,,False,48 Luxus Hill Heights,"48 Luxus Hill Heights, Singapore 804107"
49,LUXUS HILL HEIGHTS,804108,LUXUS HILLS,1.38148883536366,103.874410322582,new_building,,,,,False,49 Luxus Hill Heights,"49 Luxus Hill Heights, Singapore 804108"
50,LUXUS HILL HEIGHTS,804109,LUXUS HILLS,1.38180541830804,103.87482810381,new_building,,,,,False,50 Luxus Hill Heights,"50 Luxus Hill Heights, Singapore 804109"
51,LUXUS HILL HEIGHTS,804110,LUXUS HILLS,1.38149502802829,103.874346820981,new_building,,,,,False,51 Luxus Hill Heights,"51 Luxus Hill Heights, Singapore 804110"
52,LUXUS HILL HEIGHTS,804111,LUXUS HILLS,1.3818088885405,103.874774376858,new_building,,,,,False,52 Luxus Hill Heights,"52 Luxus Hill Heights, Singapore 804111"
53,LUXUS HILL HEIGHTS,804112,LUXUS HILLS,1.38150122041746,103.874283319651,new_building,,,,,False,53 Luxus Hill Heights,"53 Luxus Hill Heights, Singapore 804112"
54,LUXUS HILL HEIGHTS,804113,LUXUS HILLS,1.38181258597101,103.87472058518,new_building,,,,,False,54 Luxus Hill Heights,"54 Luxus Hill Heights, Singapore 804113"
55,LUXUS HILL HEIGHTS,804114,LUXUS HILLS,1.38150741253121,103.874219818049,new_building,,,,,False,55 Luxus Hill Heights,"55 Luxus Hill Heights, Singapore 804114"
56,LUXUS HILL HEIGHTS,804115,LUXUS HILLS,1.38181606742678,103.8746667032,new_building,,,,,False,56 Luxus Hill Heights,"56 Luxus Hill Heights, Singapore 804115"
57,LUXUS HILL HEIGHTS,804116,LUXUS HILLS,1.38151360382209,103.874156315087,new_building,,,,,False,57 Luxus Hill Heights,"57 Luxus Hill Heights, Singapore 804116"
58,LUXUS HILL HEIGHTS,804117,LUXUS HILLS,1.38181961786051,103.874612903358,new_building,,,,,False,58 Luxus Hill Heights,"58 Luxus Hill Heights, Singapore 804117"
59,LUXUS HILL HEIGHTS,804118,LUXUS HILLS,1.3815210176584,103.874089527166,new_building,,,,,False,59 Luxus Hill Heights,"59 Luxus Hill Heights, Singapore 804118"
60,LUXUS HILL HEIGHTS,804119,LUXUS HILLS,1.38182316747184,103.874559103245,new_building,,,,,False,60 Luxus Hill Heights,"60 Luxus Hill Heights, Singapore 804119"
61,LUXUS HILL HEIGHTS,804120,LUXUS HILLS,1.38162820818381,103.872829092129,new_building,,,,,False,61 Luxus Hill Heights,"61 Luxus Hill Heights, Singapore 804120"
62,LUXUS HILL HEIGHTS,804121,LUXUS HILLS,1.38182671735565,103.874505303132,new_building,,,,,False,62 Luxus Hill Heights,"62 Luxus Hill Heights, Singapore 804121"
63,LUXUS HILL HEIGHTS,804122,LUXUS HILLS,1.38163784667612,103.872774660034,new_building,,,,,False,63 Luxus Hill Heights,"63 Luxus Hill Heights, Singapore 804122"
64,LUXUS HILL HEIGHTS,804123,LUXUS HILLS,1.38183026751203,103.874451503018,new_building,,,,,False,64 Luxus Hill Heights,"64 Luxus Hill Heights, Singapore 804123"
65,LUXUS HILL HEIGHTS,804124,LUXUS HILLS,1.38164876894671,103.872721849235,new_building,,,,,False,65 Luxus Hill Heights,"65 Luxus Hill Heights, Singapore 804124"
66,LUXUS HILL HEIGHTS,804125,LUXUS HILLS,1.38183381739341,103.874397702904,new_building,,,,,False,66 Luxus Hill Heights,"66 Luxus Hill Heights, Singapore 804125"
67,LUXUS HILL HEIGHTS,804126,LUXUS HILLS,1.38165969094241,103.872669038164,new_building,,,,,False,67 Luxus Hill Heights,"67 Luxus Hill Heights, Singapore 804126"
68,LUXUS HILL HEIGHTS,804127,LUXUS HILLS,1.3818372002963,103.874343920194,new_building,,,,,False,68 Luxus Hill Heights,"68 Luxus Hill Heights, Singapore 804127"
69,LUXUS HILL HEIGHTS,804128,LUXUS HILLS,1.38167061375814,103.872616227092,new_building,,,,,False,69 Luxus Hill Heights,"69 Luxus Hill Heights, Singapore 804128"
70,LUXUS HILL HEIGHTS,804129,LUXUS HILLS,1.38183995251865,103.87429008634,new_building,,,,,False,70 Luxus Hill Heights,"70 Luxus Hill Heights, Singapore 804129"
71,LUXUS HILL HEIGHTS,804130,LUXUS HILLS,1.38168153602524,103.872563416291,new_building,,,,,False,71 Luxus Hill Heights,"71 Luxus Hill Heights, Singapore 804130"
72,LUXUS HILL HEIGHTS,804131,LUXUS HILLS,1.38184264424513,103.874236235623,new_building,,,,,False,72 Luxus Hill Heights,"72 Luxus Hill Heights, Singapore 804131"
73,LUXUS HILL HEIGHTS,804132,LUXUS HILLS,1.38169245829116,103.872510604946,new_building,,,,,False,73 Luxus Hill Heights,"73 Luxus Hill Heights, Singapore 804132"
74,LUXUS HILL HEIGHTS,804133,LUXUS HILLS,1.38184533514916,103.874182385449,new_building,,,,,False,74 Luxus Hill Heights,"74 Luxus Hill Heights, Singapore 804133"
75,LUXUS HILL HEIGHTS,804134,LUXUS HILLS,1.38170338082964,103.872457794416,new_building,,,,,False,75 Luxus Hill Heights,"75 Luxus Hill Heights, Singapore 804134"
76,LUXUS HILL HEIGHTS,804135,LUXUS HILLS,1.38184802331467,103.874128535275,new_building,,,,,False,76 Luxus Hill Heights,"76 Luxus Hill Heights, Singapore 804135"
77,LUXUS HILL HEIGHTS,804136,LUXUS HILLS,1.38171430336697,103.872404983614,new_building,,,,,False,77 Luxus Hill Heights,"77 Luxus Hill Heights, Singapore 804136"
78,LUXUS HILL HEIGHTS,804137,LUXUS HILLS,1.38185097645249,103.874074668515,new_building,,,,,False,78 Luxus Hill Heights,"78 Luxus Hill Heights, Singapore 804137"
79,LUXUS HILL HEIGHTS,804138,LUXUS HILLS,1.38172522535565,103.87235217254,new_building,,,,,False,79 Luxus Hill Heights,"79 Luxus Hill Heights, Singapore 804138"
80,LUXUS HILL HEIGHTS,804139,LUXUS HILLS,1.38185436071723,103.874020856974,new_building,,,,,False,80 Luxus Hill Heights,"80 Luxus Hill Heights, Singapore 804139"
81,LUXUS HILL HEIGHTS,804140,LUXUS HILLS,1.3817361484381,103.872299361737,new_building,,,,,False,81 Luxus Hill Heights,"81 Luxus Hill Heights, Singapore 804140"
82,LUXUS HILL HEIGHTS,804141,LUXUS HILLS,1.38185775018161,103.873967047609,new_building,,,,,False,82 Luxus Hill Heights,"82 Luxus Hill Heights, Singapore 804141"
83,LUXUS HILL HEIGHTS,804142,LUXUS HILLS,1.3817470750778,103.872246558005,new_building,,,,,False,83 Luxus Hill Heights,"83 Luxus Hill Heights, Singapore 804142"
84,LUXUS HILL HEIGHTS,804143,LUXUS HILLS,1.38186113964476,103.873913238243,new_building,,,,,False,84 Luxus Hill Heights,"84 Luxus Hill Heights, Singapore 804143"
85,LUXUS HILL HEIGHTS,804144,LUXUS HILLS,1.38175798529251,103.87219374448,new_building,,,,,False,85 Luxus Hill Heights,"85 Luxus Hill Heights, Singapore 804144"
86,LUXUS HILL HEIGHTS,804145,LUXUS HILLS,1.3818633679862,103.873856296187,new_building,,,,,False,86 Luxus Hill Heights,"86 Luxus Hill Heights, Singapore 804145"
87,LUXUS HILL HEIGHTS,804146,LUXUS HILLS,1.38176891466737,103.87214092878,new_building,,,,,False,87 Luxus Hill Heights,"87 Luxus Hill Heights, Singapore 804146"
88,LUXUS HILL HEIGHTS,804147,LUXUS HILLS,1.38187220787005,103.873762913489,new_building,,,,,False,88 Luxus Hill Heights,"88 Luxus Hill Heights, Singapore 804147"
89,LUXUS HILL HEIGHTS,804148,LUXUS HILLS,1.3817798374714,103.872088117975,new_building,,,,,False,89 Luxus Hill Heights,"89 Luxus Hill Heights, Singapore 804148"
90,LUXUS HILL HEIGHTS,804149,LUXUS HILLS,1.38187719263895,103.873709339413,new_building,,,,,False,90 Luxus Hill Heights,"90 Luxus Hill Heights, Singapore 804149"
91,LUXUS HILL HEIGHTS,804150,LUXUS HILLS,1.3817907594531,103.872035306897,new_building,,,,,False,91 Luxus Hill Heights,"91 Luxus Hill Heights, Singapore 804150"
92,LUXUS HILL HEIGHTS,804151,LUXUS HILLS,1.38188232084431,103.87365566661,new_building,,,,,False,92 Luxus Hill Heights,"92 Luxus Hill Heights, Singapore 804151"
93,LUXUS HILL HEIGHTS,804152,LUXUS HILLS,1.38180321572164,103.871981517259,new_building,,,,,False,93 Luxus Hill Heights,"93 Luxus Hill Heights, Singapore 804152"
94,LUXUS HILL HEIGHTS,804153,LUXUS HILLS,1.3818874495959,103.873601993263,new_building,,,,,False,94 Luxus Hill Heights,"94 Luxus Hill Heights, Singapore 804153"
96,LUXUS HILL HEIGHTS,804154,LUXUS HILLS,1.38189257779883,103.873548320459,new_building,,,,,False,96 Luxus Hill Heights,"96 Luxus Hill Heights, Singapore 804154"
98,LUXUS HILL HEIGHTS,804155,LUXUS HILLS,1.38190074962994,103.873494936277,new_building,,,,,False,98 Luxus Hill Heights,"98 Luxus Hill Heights, Singapore 804155"
100,LUXUS HILL HEIGHTS,804156,LUXUS HILLS,1.38190588385256,103.873441263745,new_building,,,,,False,100 Luxus Hill Heights,"100 Luxus Hill Heights, Singapore 804156"
102,LUXUS HILL HEIGHTS,804157,LUXUS HILLS,1.38191101862144,103.873387590669,new_building,,,,,False,102 Luxus Hill Heights,"102 Luxus Hill Heights, Singapore 804157"
104,LUXUS HILL HEIGHTS,804158,LUXUS HILLS,1.38191615311537,103.873333917864,new_building,,,,,False,104 Luxus Hill Heights,"104 Luxus Hill Heights, Singapore 804158"
106,LUXUS HILL HEIGHTS,804159,LUXUS HILLS,1.38192128733432,103.873280245331,new_building,,,,,False,106 Luxus Hill Heights,"106 Luxus Hill Heights, Singapore 804159"
108,LUXUS HILL HEIGHTS,804160,LUXUS HILLS,1.3819254057531,103.873225198192,new_building,,,,,False,108 Luxus Hill Heights,"108 Luxus Hill Heights, Singapore 804160"
110,LUXUS HILL HEIGHTS,804161,LUXUS HILLS,1.38195296119693,103.873103494477,new_building,,,,,False,110 Luxus Hill Heights,"110 Luxus Hill Heights, Singapore 804161"
112,LUXUS HILL HEIGHTS,804162,LUXUS HILLS,1.38195276643129,103.873046874675,new_building,,,,,False,112 Luxus Hill Heights,"112 Luxus Hill Heights, Singapore 804162"
114,LUXUS HILL HEIGHTS,804163,LUXUS HILLS,1.3819647179395,103.872994284191,new_building,,,,,False,114 Luxus Hill Heights,"114 Luxus Hill Heights, Singapore 804163"
116,LUXUS HILL HEIGHTS,804164,LUXUS HILLS,1.38197666889913,103.872941693435,new_building,,,,,False,116 Luxus Hill Heights,"116 Luxus Hill Heights, Singapore 804164"
118,LUXUS HILL HEIGHTS,804165,LUXUS HILLS,1.38197546677505,103.872886152018,new_building,,,,,False,118 Luxus Hill Heights,"118 Luxus Hill Heights, Singapore 804165"
120,LUXUS HILL HEIGHTS,804166,LUXUS HILLS,1.38198741827972,103.872833561805,new_building,,,,,False,120 Luxus Hill Heights,"120 Luxus Hill Heights, Singapore 804166"
122,LUXUS HILL HEIGHTS,804167,LUXUS HILLS,1.38199937005698,103.87278097132,new_building,,,,,False,122 Luxus Hill Heights,"122 Luxus Hill Heights, Singapore 804167"
124,LUXUS HILL HEIGHTS,804168,LUXUS HILLS,1.38201131964324,103.872728378386,new_building,,,,,False,124 Luxus Hill Heights,"124 Luxus Hill Heights, Singapore 804168"
126,LUXUS HILL HEIGHTS,804169,LUXUS HILLS,1.38202679379794,103.872676578605,new_building,,,,,False,126 Luxus Hill Heights,"126 Luxus Hill Heights, Singapore 804169"
128,LUXUS HILL HEIGHTS,804170,LUXUS HILLS,1.38203874091826,103.872623988934,new_building,,,,,False,128 Luxus Hill Heights,"128 Luxus Hill Heights, Singapore 804170"
130,LUXUS HILL HEIGHTS,804171,LUXUS HILLS,1.38205069022734,103.87257139763,new_building,,,,,False,130 Luxus Hill Heights,"130 Luxus Hill Heights, Singapore 804171"
132,LUXUS HILL HEIGHTS,804172,LUXUS HILLS,1.38206264008275,103.872518803606,new_building,,,,,False,132 Luxus Hill Heights,"132 Luxus Hill Heights, Singapore 804172"
134,LUXUS HILL HEIGHTS,804173,LUXUS HILLS,1.38207752488851,103.872466870543,new_building,,,,,False,134 Luxus Hill Heights,"134 Luxus Hill Heights, Singapore 804173"
136,LUXUS HILL HEIGHTS,804174,LUXUS HILLS,1.38208947337288,103.872414281685,new_building,,,,,False,136 Luxus Hill Heights,"136 Luxus Hill Heights, Singapore 804174"
138,LUXUS HILL HEIGHTS,804175,LUXUS HILLS,1.38210141884507,103.872361690107,new_building,,,,,False,138 Luxus Hill Heights,"138 Luxus Hill Heights, Singapore 804175"
140,LUXUS HILL HEIGHTS,804176,LUXUS HILLS,1.38211336760093,103.872309096625,new_building,,,,,False,140 Luxus Hill Heights,"140 Luxus Hill Heights, Singapore 804176"
142,LUXUS HILL HEIGHTS,804177,LUXUS HILLS,1.38212872157831,103.872257270183,new_building,,,,,False,142 Luxus Hill Heights,"142 Luxus Hill Heights, Singapore 804177"
144,LUXUS HILL HEIGHTS,804178,LUXUS HILLS,1.38214067115296,103.872204682683,new_building,,,,,False,144 Luxus Hill Heights,"144 Luxus Hill Heights, Singapore 804178"
146,LUXUS HILL HEIGHTS,804179,LUXUS HILLS,1.38215262127399,103.872152092191,new_building,,,,,False,146 Luxus Hill Heights,"146 Luxus Hill Heights, Singapore 804179"
148,LUXUS HILL HEIGHTS,804180,LUXUS HILLS,1.38216457112013,103.872099501154,new_building,,,,,False,148 Luxus Hill Heights,"148 Luxus Hill Heights, Singapore 804180"
150,LUXUS HILL HEIGHTS,804181,LUXUS HILLS,1.38217553226756,103.872045378035,new_building,,,,,False,150 Luxus Hill Heights,"150 Luxus Hill Heights, Singapore 804181"
24,LUXUS HILL CLOSE,804182,LUXUS HILLS,1.38111591161665,103.874652550299,new_building,,,,,False,24 Luxus Hill Close,"24 Luxus Hill Close, Singapore 804182"
26,LUXUS HILL CLOSE,804183,LUXUS HILLS,1.3810914491914,103.874778991358,new_building,,,,,False,26 Luxus Hill Close,"26 Luxus Hill Close, Singapore 804183"
28,LUXUS HILL CLOSE,804184,LUXUS HILLS,1.38112714819529,103.875050404963,new_building,,,,,False,28 Luxus Hill Close,"28 Luxus Hill Close, Singapore 804184"
30,LUXUS HILL CLOSE,804185,LUXUS HILLS,1.3811341562567,103.875253880376,new_building,,,,,False,30 Luxus Hill Close,"30 Luxus Hill Close, Singapore 804185"
14,LUXUS HILL CLOSE,804187,LUXUS HILLS,1.38111735115183,103.87427674965,new_building,,,,,False,14 Luxus Hill Close,"14 Luxus Hill Close, Singapore 804187"
16,LUXUS HILL CLOSE,804188,LUXUS HILLS,1.38112030334871,103.874340481766,new_building,,,,,False,16 Luxus Hill Close,"16 Luxus Hill Close, Singapore 804188"
18,LUXUS HILL CLOSE,804189,LUXUS HILLS,1.38112325828121,103.874404213065,new_building,,,,,False,18 Luxus Hill Close,"18 Luxus Hill Close, Singapore 804189"
20,LUXUS HILL CLOSE,804190,LUXUS HILLS,1.38112621266451,103.874467944637,new_building,,,,,False,20 Luxus Hill Close,"20 Luxus Hill Close, Singapore 804190"
22,LUXUS HILL CLOSE,804191,LUXUS HILLS,1.38112182245828,103.874535386166,new_building,,,,,False,22 Luxus Hill Close,"22 Luxus Hill Close, Singapore 804191"
4,LUXUS HILL CLOSE,804192,LUXUS HILLS,1.38111640330876,103.874001992103,new_building,,,,,False,4 Luxus Hill Close,"4 Luxus Hill Close, Singapore 804192"
6,LUXUS HILL CLOSE,804193,LUXUS HILLS,1.38111887500864,103.874055850508,new_building,,,,,False,6 Luxus Hill Close,"6 Luxus Hill Close, Singapore 804193"
8,LUXUS HILL CLOSE,804194,LUXUS HILLS,1.38112134561234,103.874109708913,new_building,,,,,False,8 Luxus Hill Close,"8 Luxus Hill Close, Singapore 804194"
10,LUXUS HILL CLOSE,804195,LUXUS HILLS,1.38112381730974,103.87416356759,new_building,,,,,False,10 Luxus Hill Close,"10 Luxus Hill Close, Singapore 804195"
12,LUXUS HILL CLOSE,804196,LUXUS HILLS,1.38112628791097,103.874217425995,new_building,,,,,False,12 Luxus Hill Close,"12 Luxus Hill Close, Singapore 804196"
2,LUXUS HILL CLOSE,804197,LUXUS HILLS,1.38111507309398,103.873946923949,new_building,,,,,False,2 Luxus Hill Close,"2 Luxus Hill Close, Singapore 804197"
106,SELETAR GREEN WALK,808494,LUXUS HILLS,1.38114846838014,103.876349572726,new_building,,,,,False,106 Seletar Green Walk,"106 Seletar Green Walk, Singapore 808494"
108,SELETAR GREEN WALK,808495,LUXUS HILLS,1.38124162644506,103.876366076265,new_building,,,,,False,108 Seletar Green Walk,"108 Seletar Green Walk, Singapore 808495"
110,SELETAR GREEN WALK,808496,LUXUS HILLS,1.38131052803662,103.876378239378,new_building,,,,,False,110 Seletar Green Walk,"110 Seletar Green Walk, Singapore 808496"
112,SELETAR GREEN WALK,808497,LUXUS HILLS,1.38141797052775,103.876397057729,new_building,,,,,False,112 Seletar Green Walk,"112 Seletar Green Walk, Singapore 808497"
114,SELETAR GREEN WALK,808498,LUXUS HILLS,1.38148687211901,103.876409220844,new_building,,,,,False,114 Seletar Green Walk,"114 Seletar Green Walk, Singapore 808498"
77,LUXUS HILL DRIVE,809104,LUXUS HILLS,1.38096114550572,103.876027290636,new_building,,,,,False,77 Luxus Hill Drive,"77 Luxus Hill Drive, Singapore 809104"
130,RACE COURSE ROAD,218587,RACECOURSE ONE30,1.30971779327858,103.852223982561,name_change,NIL,1.30971779327858,103.852223982561,,False,130 Race Course Road,"130 Race Course Road, Singapore 218587"
10,HOSPITAL BOULEVARD,168582,KHOO TECK PUAT CENTRE FOR POPULATION HEALTH,1.27755741093981,103.835503653213,name_change,OASIS@OUTRAM DAY HOSPICE,1.27754387747302,103.835624220901,,True,Khoo Teck Puat Centre for Population Health,"10 Hospital Boulevard Khoo Teck Puat Centre for Population Health, Singapore 168582"
21,ANG MO KIO RISE,569417,AMO RESIDENCE,1.36889730044787,103.83287472622,name_change,AMO RESIDENCE (U/C),1.36894338857896,103.832912664838,,False,21 Ang Mo Kio Rise,"21 Ang Mo Kio Rise, Singapore 569417"
50,PUNGGOL EAST,828826,CITY SPROUTS @ PUNGGOL,1.39466481255762,103.916758955451,name_change,NIL,1.39466481255762,103.916758955451,,False,50 Punggol East,"50 Punggol East, Singapore 828826"
21,LORONG K TELOK KURAU,425617,K SUITES,1.31258516179352,103.90790598785,name_change,K SUITES (U/C),1.31258516179352,103.90790598785,,False,21 Lorong K Telok Kurau,"21 Lorong K Telok Kurau, Singapore 425617"
2,SELETAR NORTH LINK,797601,NIL,1.41733645915444,103.895954465669,name_change,CARNIVAL CINEMAS S11 PUNGGOL,1.41764102542684,103.896348101989,,False,2 Seletar North Link,"2 Seletar North Link, Singapore 797601"
20,JURONG WEST STREET 92,649000,JIN FU GONG TEMPLE,1.34101662020091,103.690499289121,name_change,NIL,1.34079304701319,103.690470022063,,True,Jin Fu Gong Temple,"20 Jurong West Street 92 Jin Fu Gong Temple, Singapore 649000"
25,GENTING ROAD,349482,AZALEA KITCHENS,1.32825733595607,103.875595756777,name_change,NIL,1.32825733595607,103.875595756777,,False,25 Genting Road,"25 Genting Road, Singapore 349482"
490,NORTH BRIDGE ROAD,188736,NIL,1.2983720477066,103.855777913235,name_change,BACKPACKER COZY CORNER GUESTHOUSE,1.2983720477066,103.855777913235,,False,490 North Bridge Road,"490 North Bridge Road, Singapore 188736"
323,BUKIT TIMAH ROAD,259713,PERFECT TEN,1.31722941395448,103.832485988891,name_change,PERFECT TEN (U/C),1.31722941395448,103.832485988891,,False,323 Bukit Timah Road,"323 Bukit Timah Road, Singapore 259713"
90,PUNGGOL WAY,829853,PUNGGOL COAST MALL (TOWER 5),1.41571835610072,103.91002017595,name_change,NIL,1.41571835610072,103.91002017595,,True,Punggol Coast Mall (tower 5),"90 Punggol Way Punggol Coast Mall (tower 5), Singapore 829853"
8,PHOENIX GARDEN,668276,PHOENIX HEIGHTS ESTATE,1.37645221494337,103.7581833276,name_change,PHOENIX HEIGHTS,1.37645460840416,103.758224705964,,True,Phoenix Heights Estate,"8 Phoenix Garden Phoenix Heights Estate, Singapore 668276"
80,COLLYER QUAY,49326,CLIFFORD PIER / THE FULLERTON BAY HOTEL,1.28322327891824,103.853557175373,name_change,CLIFFORD PIER,1.28396667186675,103.853480198547,,True,Clifford Pier / the Fullerton Bay Hotel,"80 Collyer Quay Clifford Pier / the Fullerton Bay Hotel, Singapore 49326"
1,MERLIMAU ROAD,628260,NIL,1.29012463967714,103.71324832038,location_change,NIL,1.28163643468789,103.713951107482,947.0732745152792,False,1 Merlimau Road,"1 Merlimau Road, Singapore 628260"
321,BUKIT TIMAH ROAD,259781,PERFECT TEN,1.31706475629587,103.832881868381,name_change,PERFECT TEN (U/C),1.31706475629587,103.832881868381,,False,321 Bukit Timah Road,"321 Bukit Timah Road, Singapore 259781"
86,PUNGGOL WAY,829912,GOVERNMENT TECHNOLOGY AGENCY (GOVTECH),1.41407954475646,103.908829623865,name_change,NIL,1.41410559098805,103.908845207212,,True,Government Technology Agency (govtech),"86 Punggol Way Government Technology Agency (govtech), Singapore 829912"
33,TUAS BASIN LINK,638768,NB ASCENT,1.31531335991976,103.654123837812,name_change,NIL,1.31537474137082,103.654133466129,,False,33 Tuas Basin Link,"33 Tuas Basin Link, Singapore 638768"
2E,JALAN PAPAN,619835,SETSCO @ JALAN PAPAN,1.32114360401159,103.7291442685,name_change,NIL,1.32114360401159,103.7291442685,,False,2E Jalan Papan,"2E Jalan Papan, Singapore 619835"
1,TANJONG PAGAR PLAZA,82001,MULTI STOREY CAR PARK,1.27568847511494,103.842433449984,name_change,MULBERRY LEARNING CENTRE@TANJONG PAGAR PTE. LTD,1.2755961982077,103.842393171342,,True,Multi Storey Car Park,"1 Tanjong Pagar Plaza Multi Storey Car Park, Singapore 82001"
102,HENDERSON ROAD,159562,CITY SPROUTS @ HENDERSON,1.28448300981416,103.819240593,name_change,ECON CARE RESIDENCE (HENDERSON),1.2850820344864,103.819527090115,,False,102 Henderson Road,"102 Henderson Road, Singapore 159562"
8,ANG MO KIO STREET 54,569185,CHAOYANG SCHOOL & TANGLIN SCHOOL,1.37193180853315,103.858793448272,name_change,NIL,1.37181152326048,103.858993626777,,True,Chaoyang School & Tanglin School,"8 Ang Mo Kio Street 54 Chaoyang School & Tanglin School, Singapore 569185"
